SoundID,LayerName,R^2
27,input_after_preproc,0.9999999989683128
27,conv1,0.9999988922066677
27,bn1,0.9999974206279567
27,conv1_relu1,0.9999973732883268
27,maxpool1,0.9999971077536179
27,layer1,0.9993072325013033
27,layer2,0.99676304445625
27,layer3,0.9849080577778834
27,layer4,0.972674926564402
27,avgpool,0.9981185192233518
27,final/signal/word_int,0.9916832447428743
27,final/signal/speaker_int,0.9946139287247785
27,final/noise/labels_binary_via_int,0.9999066105900871
