SoundID,LayerName,R^2
28,input_after_preproc,0.9999999995076885
28,conv1,0.9999988416898099
28,bn1,0.9999980740824066
28,conv1_relu1,0.999998090419237
28,maxpool1,0.9999938658820842
28,layer1,0.9999508664124962
28,layer2,0.9996977312479535
28,layer3,0.9976949484911292
28,layer4,0.9998384473508145
28,avgpool,0.9999299327183439
28,final/signal/word_int,0.9909929520973302
28,final/signal/speaker_int,0.9996131894295051
28,final/noise/labels_binary_via_int,0.999969134464496
