SoundID,LayerName,R^2
16,input_after_preproc,0.9999999715481322
16,conv1,0.9999993234686849
16,bn1,0.9999951619403515
16,conv1_relu1,0.9999951631789018
16,maxpool1,0.9999981650549659
16,layer1,0.9996436930302333
16,layer2,0.9983485533735548
16,layer3,0.9993502990073608
16,layer4,0.9996651491144589
16,avgpool,0.9999536888127734
16,final/signal/word_int,0.9944257172713278
16,final/signal/speaker_int,0.9979781704335395
16,final/noise/labels_binary_via_int,0.9999944488791855
