SoundID,LayerName,R^2
20,input_after_preproc,0.9999999976119611
20,conv1,0.9999999471602012
20,bn1,0.9999994040207203
20,conv1_relu1,0.9999994087725813
20,maxpool1,0.9999999122848112
20,layer1,0.9999921851666635
20,layer2,0.999965067480121
20,layer3,0.9997806267031012
20,layer4,0.9997557197265174
20,avgpool,0.9999462820482715
20,final/signal/word_int,0.9997560494898048
20,final/signal/speaker_int,0.999976388151537
20,final/noise/labels_binary_via_int,0.999994337846961
