SoundID,LayerName,R^2
22,input_after_preproc,0.9999999994395925
22,conv1,0.9999995670694362
22,bn1,0.9999983818305693
22,conv1_relu1,0.9999983996459477
22,maxpool1,0.9999989917427871
22,layer1,0.9997174863184577
22,layer2,0.9985133986302404
22,layer3,0.9876375015252974
22,layer4,0.9540650751035246
22,avgpool,0.9968711118018432
22,final/signal/word_int,0.9937233071339326
22,final/signal/speaker_int,0.9962322163767766
22,final/noise/labels_binary_via_int,0.9999440099888891
