SoundID,LayerName,R^2
6,input_after_preproc,0.9999999991843107
6,conv1,0.9999997188514385
6,bn1,0.9999991357384568
6,conv1_relu1,0.9999991282910713
6,maxpool1,0.9999996203937338
6,layer1,0.9999750876387528
6,layer2,0.9998526935696547
6,layer3,0.9996580852072857
6,layer4,0.9993751656501343
6,avgpool,0.9998863970265607
6,final/signal/word_int,0.9945631003141451
6,final/signal/speaker_int,0.9989275660746726
6,final/noise/labels_binary_via_int,0.9999970925079
