SoundID,LayerName,R^2
2,input_after_preproc,0.9999999974530154
2,conv1,0.9999992326101934
2,bn1,0.9999936345997892
2,conv1_relu1,0.9999937649514391
2,maxpool1,0.9999980185151774
2,layer1,0.9996733601083482
2,layer2,0.9990433630367728
2,layer3,0.9974591812430597
2,layer4,0.9981654373970452
2,avgpool,0.999833150929323
2,final/signal/word_int,0.9998064797460178
2,final/signal/speaker_int,0.9999604826528848
2,final/noise/labels_binary_via_int,0.9996522427173843
