SoundID,LayerName,R^2
26,input_after_preproc,0.9999999986594346
26,conv1,0.9999995292413609
26,bn1,0.9999989016103931
26,conv1_relu1,0.9999988852809232
26,maxpool1,0.9999995778319389
26,layer1,0.99984726838328
26,layer2,0.9994535526824015
26,layer3,0.9921266982703251
26,layer4,0.950586485604134
26,avgpool,0.9988295175182725
26,final/signal/word_int,0.9956030352207594
26,final/signal/speaker_int,0.9944897388951436
26,final/noise/labels_binary_via_int,0.9999254255338255
