SoundID,LayerName,R^2
15,input_after_preproc,0.999999998451415
15,conv1,0.9999996359164849
15,bn1,0.9999994943382811
15,conv1_relu1,0.9999995026455207
15,maxpool1,0.9999999726079623
15,layer1,0.9999855013928719
15,layer2,0.9999185813562267
15,layer3,0.9997807616912355
15,layer4,0.9999720505726315
15,avgpool,0.9999971215731068
15,final/signal/word_int,0.9995985804284081
15,final/signal/speaker_int,0.9999691723502909
15,final/noise/labels_binary_via_int,0.9999966881065069
