SoundID,LayerName,R^2
17,input_after_preproc,0.9999999711651639
17,conv1,0.9999983197096196
17,bn1,0.9999991904115573
17,conv1_relu1,0.999999196978969
17,maxpool1,0.9999986015061924
17,layer1,0.9999412873019639
17,layer2,0.9996362457183283
17,layer3,0.9993952615232145
17,layer4,0.9991042802101504
17,avgpool,0.9999349819915306
17,final/signal/word_int,0.9978985711704327
17,final/signal/speaker_int,0.9995061405327063
17,final/noise/labels_binary_via_int,0.9999837090372454
