SoundID,LayerName,R^2
1,input_after_preproc,0.9999999994324185
1,conv1,0.9999995220220914
1,bn1,0.999974161156779
1,conv1_relu1,0.9999748262866331
1,maxpool1,0.999998860670596
1,layer1,0.9958241765746649
1,layer2,0.9933432957725377
1,layer3,0.9827566997665916
1,layer4,0.9956857300247901
1,avgpool,0.9995386120613409
1,final/signal/word_int,0.9996415201587593
1,final/signal/speaker_int,0.9999406640711949
1,final/noise/labels_binary_via_int,0.9993373123314337
