SoundID,LayerName,R^2
9,input_after_preproc,0.9999999980710441
9,conv1,0.9999997644380879
9,bn1,0.9999979252388079
9,conv1_relu1,0.9999978346450085
9,maxpool1,0.9999998382511109
9,layer1,0.999602271177642
9,layer2,0.9978376518950474
9,layer3,0.9937003612784873
9,layer4,0.9966911403612648
9,avgpool,0.9998324158701768
9,final/signal/word_int,0.9994826095479287
9,final/signal/speaker_int,0.9998379696526672
9,final/noise/labels_binary_via_int,0.9998182081318546
