SoundID,LayerName,R^2
19,input_after_preproc,0.9999999951530931
19,conv1,0.9999998281204857
19,bn1,0.9999995395045045
19,conv1_relu1,0.9999995268484201
19,maxpool1,0.9999999186956995
19,layer1,0.9999793556810821
19,layer2,0.9999321868609624
19,layer3,0.9994754999807475
19,layer4,0.999132207655924
19,avgpool,0.9998852269859553
19,final/signal/word_int,0.9997318498227583
19,final/signal/speaker_int,0.999954051308779
19,final/noise/labels_binary_via_int,0.9999961963954789
