SoundID,LayerName,R^2
4,input_after_preproc,0.9999999910686748
4,conv1,0.9999999298170351
4,bn1,0.9999963448594744
4,conv1_relu1,0.9999963701776725
4,maxpool1,0.9999996399178981
4,layer1,0.999677158564914
4,layer2,0.9988156911541146
4,layer3,0.9975812421317996
4,layer4,0.9989859624865708
4,avgpool,0.9999517163989121
4,final/signal/word_int,0.9998254643963639
4,final/signal/speaker_int,0.9999802744513233
4,final/noise/labels_binary_via_int,0.9998913371612397
